id	client_id	path	sentence	age	gender
1357	ara_dev_sp_6	common_voice_ar_19205122.wav	هل لي أن آكل هذه الكعكة ؟	not_defined	not_defined
1303	ara_dev_sp_3	common_voice_ar_19341264.wav	.كلٌّ منهم لديه سيارته الخاصة	twenties	male
1308	ara_dev_sp_4	common_voice_ar_21093447.wav	يجب أن تتعلم من أخطائك.	not_defined	not_defined
1685	ara_dev_sp_18	common_voice_ar_20031550.wav	.أحب الرحلات	thirties	male
1883	ara_dev_sp_25	common_voice_ar_19228548.wav	يتألف المجلس من أربعة أعضاء.	not_defined	not_defined
1463	ara_dev_sp_11	common_voice_ar_19493958.wav	أعمل لدى شركة نفط.	not_defined	not_defined
1299	ara_dev_sp_3	common_voice_ar_19341263.wav	الشهر القمري أقصر من الشهر الشمسي.	twenties	male
1520	ara_dev_sp_13	common_voice_ar_19532652.wav	.غرق في النهر	teens	male
1274	ara_dev_sp_2	common_voice_ar_19245276.wav	لديها نظارة شمسية.	twenties	female
1293	ara_dev_sp_3	common_voice_ar_19341214.wav	للأرانب آذان طويلة.	twenties	male
1528	ara_dev_sp_13	common_voice_ar_19532668.wav	تبدو شاحباً اليوم.	teens	male
1481	ara_dev_sp_11	common_voice_ar_19493976.wav	.لم يصدّق أحد قصّته	not_defined	not_defined
1873	ara_dev_sp_24	common_voice_ar_19465387.wav	كنت هنا من قبل.	thirties	female
1793	ara_dev_sp_22	common_voice_ar_19745640.wav	بقيَ واحد وذهب الآخر.	twenties	male
1691	ara_dev_sp_19	common_voice_ar_20782789.wav	بإمكانك وضعها في أي مكان.	twenties	male
1417	ara_dev_sp_9	common_voice_ar_19230547.wav	.صارع المرض	twenties	female
1443	ara_dev_sp_10	common_voice_ar_19994866.wav	بيل أكبر مني بسنتين.	twenties	male
1494	ara_dev_sp_12	common_voice_ar_20439310.wav	يجب أن تواجه الحقائق.	not_defined	not_defined
1610	ara_dev_sp_16	common_voice_ar_19220794.wav	وقع حادث.	not_defined	not_defined
1888	ara_dev_sp_25	common_voice_ar_19228572.wav	.إنّ الكتابَ سهلٌ	not_defined	not_defined
1354	ara_dev_sp_6	common_voice_ar_19205113.wav	منذ متى وأنت تلعب كرة القدم ؟	not_defined	not_defined
1643	ara_dev_sp_17	common_voice_ar_19065120.wav	هل أنت سعيد ؟	not_defined	not_defined
1882	ara_dev_sp_25	common_voice_ar_19228547.wav	أحدهم سرق محفظتي.	not_defined	not_defined
1512	ara_dev_sp_13	common_voice_ar_19532644.wav	انتهت المباراة الساعة التاسعة.	teens	male
1731	ara_dev_sp_20	common_voice_ar_19384362.wav	أريد أن أجرب ذلك.	twenties	female
1832	ara_dev_sp_23	common_voice_ar_19138799.wav	كل كلمة في هذا القاموس مهمة.	twenties	male
1652	ara_dev_sp_17	common_voice_ar_19065148.wav	هل تعرفه ؟	not_defined	not_defined
1824	ara_dev_sp_23	common_voice_ar_19138729.wav	أيمكنني أن أقول شيئاً ؟	twenties	male
1864	ara_dev_sp_24	common_voice_ar_19465376.wav	من الممكن أن تثلج غداً.	thirties	female
1310	ara_dev_sp_4	common_voice_ar_21093459.wav	عنده خادمة.	not_defined	not_defined
1759	ara_dev_sp_21	common_voice_ar_19386527.wav	إنها ذكية جداً.	not_defined	not_defined
1787	ara_dev_sp_22	common_voice_ar_19745625.wav	هل سبق لك أن ذهبت إلى فرنسا ؟	twenties	male
1391	ara_dev_sp_7	common_voice_ar_19629580.wav	تبدو سعيداً هذا اليوم.	not_defined	not_defined
1721	ara_dev_sp_20	common_voice_ar_19360022.wav	كان باسط رجلاً شرسًا	twenties	female
1530	ara_dev_sp_13	common_voice_ar_19532676.wav	.خرجت العائلة كلّها لتتمشّى	teens	male
1760	ara_dev_sp_21	common_voice_ar_19386528.wav	قاست الممرضة حرارته.	not_defined	not_defined
1318	ara_dev_sp_4	common_voice_ar_21093537.wav	هل تريدني أن أستدعي لك سيارة أجرة ؟	not_defined	not_defined
1394	ara_dev_sp_8	common_voice_ar_19205009.wav	"قال دِك: "" يمكنني السباحة ""."	twenties	male
1427	ara_dev_sp_9	common_voice_ar_19261958.wav	الكثير من المشاهير يأتون إلى هنا.	twenties	female
1706	ara_dev_sp_19	common_voice_ar_20939670.wav	سررت بمعرفتك.	twenties	male
1729	ara_dev_sp_20	common_voice_ar_19384366.wav	.بارد كالثلج	twenties	female
1647	ara_dev_sp_17	common_voice_ar_19065134.wav	كل قطة لها شخصيتها المستقلة.	not_defined	not_defined
1414	ara_dev_sp_8	common_voice_ar_19205104.wav	.اليابان بلد صناعي	twenties	male
1601	ara_dev_sp_16	common_voice_ar_19220770.wav	.طلى دراجته بالأحمر	not_defined	not_defined
1283	ara_dev_sp_2	common_voice_ar_19245338.wav	إن ذلك يغيظني حقاً.	twenties	female
1570	ara_dev_sp_15	common_voice_ar_19721639.wav	سيذهب كذلك.	thirties	male
1395	ara_dev_sp_8	common_voice_ar_19205008.wav	.كان الجو بارداً البارحة	twenties	male
1367	ara_dev_sp_6	common_voice_ar_19205148.wav	إننا في عجلة من أمرنا.	not_defined	not_defined
1598	ara_dev_sp_16	common_voice_ar_19220768.wav	وقال أيضا عضو مجلس الشيوخ ، تشونسي ديب ،	not_defined	not_defined
1517	ara_dev_sp_13	common_voice_ar_19532658.wav	أمضينا وقتاً ممتعاً جداً.	teens	male
1320	ara_dev_sp_4	common_voice_ar_21093558.wav	لنغني بالإنجليزية.	not_defined	not_defined
1526	ara_dev_sp_13	common_voice_ar_19532666.wav	اُنقل الطاولة إلى الخارج إذا سمحت.	teens	male
1725	ara_dev_sp_20	common_voice_ar_19384347.wav	أمي تقرأ مجلة.	twenties	female
1441	ara_dev_sp_10	common_voice_ar_19994868.wav	.إنه دائم الضحك	twenties	male
1379	ara_dev_sp_7	common_voice_ar_19629433.wav	.لنلعب الكرة	not_defined	not_defined
1364	ara_dev_sp_6	common_voice_ar_19205137.wav	كان رجلاً سابقاً لعصره.	not_defined	not_defined
1294	ara_dev_sp_3	common_voice_ar_19341216.wav	و كأنها لديها صداع.	twenties	male
1405	ara_dev_sp_8	common_voice_ar_19205040.wav	كلنا مقتنعون بأنه مذنب.	twenties	male
1594	ara_dev_sp_15	common_voice_ar_19721910.wav	.أشرت إليه	thirties	male
1843	ara_dev_sp_24	common_voice_ar_19431511.wav	البحيرة عميقة جداً.	thirties	female
1253	ara_dev_sp_1	common_voice_ar_19204913.wav	هل كتبت هذا الكتاب ؟	twenties	male
1757	ara_dev_sp_21	common_voice_ar_19386514.wav	شيء لا يُصدق!	not_defined	not_defined
1897	ara_dev_sp_25	common_voice_ar_19228620.wav	ماذا قلت لبولا ؟	not_defined	not_defined
1778	ara_dev_sp_22	common_voice_ar_19745589.wav	"توقف عن التفكير بي مثل شخص "" عادي ""."	twenties	male
1615	ara_dev_sp_16	common_voice_ar_19220792.wav	آلن شاعر.	not_defined	not_defined
1698	ara_dev_sp_19	common_voice_ar_20842447.wav	إنك لا تدخن ، صحيح ؟	twenties	male
1856	ara_dev_sp_24	common_voice_ar_19464247.wav	.كم من الوقت يلزم للوصول إلى المحطّة	thirties	female
1266	ara_dev_sp_1	common_voice_ar_19204981.wav	أعتقد أنك محقة يا جين.	twenties	male
1651	ara_dev_sp_17	common_voice_ar_19065149.wav	أيمكنك اللعب معي ؟	not_defined	not_defined
1874	ara_dev_sp_24	common_voice_ar_19465388.wav	.يعزف موسيقى	thirties	female
1700	ara_dev_sp_19	common_voice_ar_20842443.wav	.لا أثر لوجود حياة على سطح كوكب المريخ	twenties	male
1680	ara_dev_sp_18	common_voice_ar_20031446.wav	هناك كلب ينبح.	thirties	male
1580	ara_dev_sp_15	common_voice_ar_19721690.wav	انظر خلفك!	thirties	male
1271	ara_dev_sp_2	common_voice_ar_19245257.wav	أريد أن أعيش إلى الأبد!	twenties	female
1278	ara_dev_sp_2	common_voice_ar_19245335.wav	ضع الجزر في القدر.	twenties	female
1590	ara_dev_sp_15	common_voice_ar_19721809.wav	بإمكاني القدوم غداً.	thirties	male
1660	ara_dev_sp_18	common_voice_ar_20031200.wav	.اِكتب عنوانك من فضلك	thirties	male
1327	ara_dev_sp_5	common_voice_ar_19534637.wav	كان ذلك فأراً.	twenties	male
1802	ara_dev_sp_22	common_voice_ar_19745679.wav	انها تبكي.	twenties	male
1559	ara_dev_sp_14	common_voice_ar_19152243.wav	ليس ذلك من شأنك.	not_defined	not_defined
1498	ara_dev_sp_12	common_voice_ar_20439335.wav	تغيرتَ كثيرًا.	not_defined	not_defined
1568	ara_dev_sp_15	common_voice_ar_19721635.wav	أنا لن أذهب إلى هناك لأموت. أنا ذاهب لأعيش .	thirties	male
1648	ara_dev_sp_17	common_voice_ar_19065135.wav	سيُعقد اجتماعٌ غداً.	not_defined	not_defined
1693	ara_dev_sp_19	common_voice_ar_20782843.wav	أريدك أن تخبرني الحقيقة.	twenties	male
1482	ara_dev_sp_11	common_voice_ar_19493977.wav	.أهم شيء ، إهتم بنظامك الغذائي	not_defined	not_defined
1505	ara_dev_sp_13	common_voice_ar_19532643.wav	لم يسبق لي أن تسلقت جبل فوجي.	teens	male
1342	ara_dev_sp_5	common_voice_ar_19534661.wav	يستحم كل صباح.	twenties	male
1290	ara_dev_sp_3	common_voice_ar_19331827.wav	لا تصرخ في وجهي.	twenties	male
1830	ara_dev_sp_23	common_voice_ar_19138765.wav	طبع هذا الكتاب في انجلترا.	twenties	male
1304	ara_dev_sp_4	common_voice_ar_20726006.wav	أزور أبي مرتين في السنة.	not_defined	not_defined
1887	ara_dev_sp_25	common_voice_ar_19228574.wav	.هناك شئ واحد آخرعليّ فعله	not_defined	not_defined
1272	ara_dev_sp_2	common_voice_ar_19245259.wav	.كنت سعيداً يومها	twenties	female
1677	ara_dev_sp_18	common_voice_ar_20031421.wav	لماذا تأخرت ؟	thirties	male
1687	ara_dev_sp_18	common_voice_ar_20031629.wav	ماذا تُسَمّى هذه الوردة ؟	thirties	male
1454	ara_dev_sp_10	common_voice_ar_19994976.wav	متى وصلت إلى هناك ؟	twenties	male
1735	ara_dev_sp_20	common_voice_ar_19384387.wav	و كيف لي أن أعلم ؟	twenties	female
1400	ara_dev_sp_8	common_voice_ar_19205024.wav	تركت التدخين.	twenties	male
1385	ara_dev_sp_7	common_voice_ar_19629525.wav	.إقرأ المقالة	not_defined	not_defined
1613	ara_dev_sp_16	common_voice_ar_19220790.wav	إنه رجل أناني جدا.	not_defined	not_defined
1504	ara_dev_sp_12	common_voice_ar_20439363.wav	أنا في الشهر الرابع من حملي.	not_defined	not_defined
1483	ara_dev_sp_11	common_voice_ar_19493978.wav	.لعلّ الجوّ جميل	not_defined	not_defined
1257	ara_dev_sp_1	common_voice_ar_19204944.wav	.ما زالت الحياة أمامك	twenties	male
1383	ara_dev_sp_7	common_voice_ar_19629491.wav	.لن تستفيد من المقاومة فلا تحاول	not_defined	not_defined
1582	ara_dev_sp_15	common_voice_ar_19721691.wav	أراك غداً في المكتبة.	thirties	male
1595	ara_dev_sp_16	common_voice_ar_19220769.wav	تحيا اللغة الفارسية!	not_defined	not_defined
1754	ara_dev_sp_21	common_voice_ar_19386513.wav	النجدة! ساعدني !	not_defined	not_defined
1553	ara_dev_sp_14	common_voice_ar_19152239.wav	.هاملت مسرحية لشكسبير	not_defined	not_defined
1368	ara_dev_sp_6	common_voice_ar_19205147.wav	.اِشتريت دراجة جديدة	not_defined	not_defined
1499	ara_dev_sp_12	common_voice_ar_20439349.wav	اشترى عمي البارحة كلباً.	not_defined	not_defined
1334	ara_dev_sp_5	common_voice_ar_19534643.wav	شكلك جميل وأنت تلبس الأزرق.	twenties	male
1797	ara_dev_sp_22	common_voice_ar_19745665.wav	كانت أمي جميلة جداً في شبابها.	twenties	male
1462	ara_dev_sp_11	common_voice_ar_19493956.wav	الحائط مطلي بالأخضر.	not_defined	not_defined
1359	ara_dev_sp_6	common_voice_ar_19205125.wav	هل أنت متأكد أنك لم تنسَ شيئاً ؟	not_defined	not_defined
1753	ara_dev_sp_21	common_voice_ar_19386506.wav	كيف حالك يا آنسة جون ؟	not_defined	not_defined
1437	ara_dev_sp_10	common_voice_ar_19994796.wav	هل الشاطئ قريب من هذه المنطقة ؟	twenties	male
1260	ara_dev_sp_1	common_voice_ar_19204947.wav	.رأيت رجلاً يتّجه نحوي	twenties	male
1855	ara_dev_sp_24	common_voice_ar_19464244.wav	صفّر و هو يمشي.	thirties	female
1763	ara_dev_sp_21	common_voice_ar_19386538.wav	بيته هو بيت العائلة.	not_defined	not_defined
1557	ara_dev_sp_14	common_voice_ar_19152240.wav	.علينا أن نهتمّ بالمحافظة على تراثنا الوطني	not_defined	not_defined
1809	ara_dev_sp_23	common_voice_ar_19138616.wav	.بعض الثعابين سامة	twenties	male
1316	ara_dev_sp_4	common_voice_ar_21093530.wav	تسكن عمتي في نيويورك.	not_defined	not_defined
1343	ara_dev_sp_5	common_voice_ar_19534660.wav	أهذه دراجتك ؟	twenties	male
1429	ara_dev_sp_9	common_voice_ar_19261956.wav	.أنتم معلّمون	twenties	female
1345	ara_dev_sp_5	common_voice_ar_19534649.wav	هذا الطالب نشيط جدًا.	twenties	male
1751	ara_dev_sp_21	common_voice_ar_19386508.wav	هل لك أن تغلق الباب ؟	not_defined	not_defined
1456	ara_dev_sp_10	common_voice_ar_19994981.wav	هل بإمكاني الدخول ؟	twenties	male
1446	ara_dev_sp_10	common_voice_ar_19994877.wav	ماذا حصل لكلبك ؟	twenties	male
1326	ara_dev_sp_5	common_voice_ar_19534636.wav	.ما زالت قدمَيّ تؤلمانني	twenties	male
1670	ara_dev_sp_18	common_voice_ar_20031340.wav	باتت حكوماتنا كائناً فضائياً يعيش وسط شعب أرضي.	thirties	male
1418	ara_dev_sp_9	common_voice_ar_19230545.wav	تمثال الحرية رمزٌ لأمريكا.	twenties	female
1655	ara_dev_sp_17	common_voice_ar_19065193.wav	في أوروبا و أمريكا يعتبر الناس الكلاب أفراداً من العائلة.	not_defined	not_defined
1732	ara_dev_sp_20	common_voice_ar_19384374.wav	أطلق عليّ الرّصاص.	twenties	female
1641	ara_dev_sp_17	common_voice_ar_19065117.wav	.وجدنا الباب الرئيسي مقفل	not_defined	not_defined
1566	ara_dev_sp_14	common_voice_ar_19152246.wav	.ستُنشر روايتها الجديدة الشهر القادم	not_defined	not_defined
1435	ara_dev_sp_9	common_voice_ar_19261983.wav	تظاهر بأنه طبيب.	twenties	female
1750	ara_dev_sp_21	common_voice_ar_19386505.wav	هذه كتبي.	not_defined	not_defined
1835	ara_dev_sp_23	common_voice_ar_19138801.wav	اقبل نعمة الأب ، ومعه ، هذا	twenties	male
1277	ara_dev_sp_2	common_voice_ar_19245289.wav	ما هدفك الحقيقي ؟	twenties	female
1344	ara_dev_sp_5	common_voice_ar_19534663.wav	يدرّب الفريق مدرّب جيّد.	twenties	male
1828	ara_dev_sp_23	common_voice_ar_19138757.wav	أحب التزحلق على الثلج.	twenties	male
1903	ara_dev_sp_25	common_voice_ar_19275750.wav	إغسل الصحون يا بن.	not_defined	not_defined
1255	ara_dev_sp_1	common_voice_ar_19204914.wav	ليس كل ما على شبكة الإنترنت يمكن إيجاده باستخدام جوجل.	twenties	male
1333	ara_dev_sp_5	common_voice_ar_19534651.wav	.لي صديق أباه ممثل مشهور	twenties	male
1902	ara_dev_sp_25	common_voice_ar_19275749.wav	نادرا ما يكتب رسالة إلى والديه.	not_defined	not_defined
